smiles,cid,rat_vi,GHS_Category
Cl.OC(CNCCNc1ccc(Cl)cc1Cl)COc1ccccc1,3054456.0,13.0,2
Cl.OC(CNCCNc1ccccc1Cl)COc1ccccc1,3054446.0,21.0,2
Cl.OC(COC(Cc1ccccc1)Cc1ccccc1)CN1CCCC1,215170.0,19.0,2
Cl.OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,53625.0,22.0,2
Cl.OC(c1ccccc1)(c1ccccc1)C1CCCCN1,66008.0,30.0,2
Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,71612.0,81.0,3
Cl.Oc1[nH]c(O)c2c1C1C=C(C(O)(c3ccccc3)c3ccccn3)C2C1=C(c1ccccc1)c1ccccn1,3048492.0,0.67,1
Cl.Oc1c2c(c(O)n1CCCCN1CCN(c3nsc4ccccc34)CC1)CCCC2,115367.0,33.0,2
Cl.c1cc2c(c(NC3=NCCN3)c1)CCC2,162014.0,16.3,2
Cl.c1ccc(C(Cc2noc(CCN3CCCCC3)n2)c2ccccc2)cc1,120507.0,32.0,2
Cl.c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,22214.0,35.0,2
Cl.c1ccc(C2CN3CCSC3=N2)cc1,48286.0,25.0,2
Cl.c1ccc(CC2=NCCN2)cc1,6048.0,85.0,3
Cl.c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1,168198.0,11.5,2
Cl.c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,171527.0,140.0,3
Cl.c1ccc2[nH]c(-c3cscn3)nc2c1,88101.0,180.0,3
Cl.c1ccc2c(CC3=NCCN3)cccc2c1,11079.0,6.0,2
Cl.c1ccc2c(c1)CCCC2C1=NCCN1,10648.0,35.0,2
Cl.c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1,10645.0,26.0,2
Cl.c1ccc2c(c1)ncc1ncsc12,3066777.0,55.0,3
ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,9271.0,1.8,1
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,969491.0,9.0,2
ClCC1CO1,7835.0,154.0,3
ClCCNCCCl,9533.0,100.0,3
ClCCSCCCl,10461.0,0.7000000000000001,1
Cl[Ce](Cl)Cl,161282.0,6.2620000000000005,2
Cl[Ga](Cl)Cl,26010.0,47.0,2
Cl[Hg]Cl,24085.0,1.272,1
Cl[In](Cl)Cl,24812.0,4.46,1
Cl[Nd](Cl)Cl,66204.0,3.5,1
Cl[Pr](Cl)Cl,66317.0,3.5,1
Cl[Sn]Cl,24479.0,17.0,2
Cl[Sn]Cl.O.O,61436.0,7.83,2
Clc1ccc(C=Nc2nc(-c3ccccc3)cs2)cc1Cl,9578541.0,475.0,4
Clc1ccc(CC2CCC3CCCCN3C2)cc1.O=C(O)C(O)C(O)C(=O)O,214792.0,45.0,2
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4189.0,105.0,3
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,68553.0,14.7,2
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,68589.0,50.0,2
Clc1ccc(OCCCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,3054319.0,82.0,3
Clc1ccc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,3054909.0,140.0,3
Clc1ccc2c(n1)C(c1ccccc1Cl)=NCc1nncn1-2,68832.0,48.5,2
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,40470.0,358.0,4
Clc1ccccc1CN1CCc2sccc2C1,5472.0,70.0,3
Cn1c(=O)[nH]c2nncnc2c1=O,5351216.0,42.2,2
Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,9433.0,104.0,3
Cn1c(=O)c2c(ncn2C)n(C)c1=O,2519.0,105.0,3
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,69550.0,500.0,4
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,3182.0,860.0,4
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,50942.0,315.0,4
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,1892.0,486.0,4
Cn1cc(O)nc1N.NCCc1c[nH]c2ccc(O)cc12.O=S(=O)(O)O,137321660.0,66.0,3
Cn1cc[n+](C)c1.O=c1[nH]c(O)cn1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,9588144.0,145.0,3
Cn1cccc1-c1cccnc1,10249.0,750.0,4
Cn1cccc1C(=O)C(C#N)C(=O)Nc1ccccc1.OCCN(CCO)CCO,127553.0,243.0,3
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1.[Na+],23672568.0,4410.0,5
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1.[Na+],23665731.0,2562.0,5
F.F.F.F.F.[As+5].[F-].c1ccc([I+]c2ccccc2)cc1,92364.0,18.0,2
F[U](F)(F)F,61461.0,15.0,2
Fc1ccc(-c2c[n+]3ccccc3n2CCCCCCn2c(-c3ccc(F)cc3)c[n+]3ccccc23)cc1.[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-],15588585.0,2.51,1
Fc1ccc(C=Nc2nc(-c3ccccc3)cs2)cc1,9578561.0,300.0,3
N#CC(C#N)=Cc1ccccc1Cl,17604.0,28.0,2
N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,9331.0,13.0,2
N#CCC(=O)NNc1ccc([N+](=O)[O-])o1,5362264.0,510.0,4
N#CCC(c1ccc(N)cc1)c1ccc(N)cc1,24213.0,246.0,3
N#CN,9864.0,56.0,3
N#Cc1cc2c(OCC(O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cccc2[nH]1,5190.0,40.0,2
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,4747.0,35.0,2
N.N.N.O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,54697088.0,340.0,4
N.N.O=C([O-])C1(C(=O)[O-])CCC1.[Pt+4],56840877.0,60.9,3
N.N.O=S(=O)(O)O.O=S(=O)([O-])[O-].[Ni+2],27455.0,19.6,2
N.NC(=O)O,517232.0,39.0,2
N.[O-2].[O-2].[O-2].[V+6],516859.0,3.69,1
N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,5353622.0,204.0,3
N=C(N)N(C(=N)N)c1ccc(OCC(O)CO)cc1,3065991.0,283.0,3
N=C(N)N=C(N)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,30189.0,380.0,4
N=C(N)N=C(N)Nc1ccc([N+](=O)[O-])cc1,20322.0,280.0,3
N=C(N)N=c1[nH]c(CSCCN=CNS(=O)(=O)c2ccc(Br)cc2)cs1,65869.0,100.0,3
N=C(N)N=c1[nH]c2ccc([N+](=O)[O-])cc2[nH]1,3246448.0,150.0,3
N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2cc(CO)c(N)nc2=O)C=CC1NC(=O)C(N)CO,12850205.0,500.0,4
N=C(N)NCC1CCCCCCN1.O=S(=O)(O)O,327732.0,136.0,3
N=C(N)NCCCC(N)C(=O)O,28782.0,2000.0,4
N=C(N)NCCN1CC2CCCCC2C1.N=C(N)NCCN1CC2CCCCC2C1.O=S(=O)(O)O,3042128.0,34.0,2
N=C(N)NCCN1CCCCCCC1.N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,65328.0,23.0,2
N=C(N=C(N)NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,9552079.0,21.0,2
N=C(N=C(N)NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1.O=C(O)C(O)C(O)C(O)C(O)CO.O=C(O)C(O)C(O)C(O)C(O)CO,9552081.0,24.2,2
N=C(N=C(N)NP(=O)([O-])O)Nc1ccccc1.[Na+],118797973.0,220.0,3
N=C(N=c1[nH]c2ccccc2[nH]1)Nc1ccc(Cl)cc1,9578401.0,280.0,3
N=C1NCC(CN2CCN(c3ccccc3)CC2)O1,93499.0,66.0,3
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,25051.0,820.0,4
NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1ccccc1,3059333.0,300.0,3
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,4830.0,48.0,2
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,2580.0,37.0,2
NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1,160024.0,1000.0,4
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,638678.0,514.0,4
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1.O=C(O)C(O)C(O)C(=O)O,656645.0,580.0,4
NC(=O)C1CN1,10125048.0,2450.0,5
NC(=O)CNC(=O)CN1CCCC1=O,3048833.0,1000.0,4
NC(=O)CNc1ccc([As](=O)([O-])O)cc1.[Na+],23665572.0,4000.0,5
NC(=O)NC(CC(=O)O)C(=O)O.NC(=O)c1[nH]cnc1N,23620357.0,1190.0,4
NC(=O)Nc1ccc([As](SCC(=O)O)SCC(=O)O)cc1,8415.0,29.0,2
NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,7063.0,70.0,3
NC(=O)Nc1ccc([As]=O)cc1,94994.0,17.0,2
NC(=O)OCC(O)COc1ccc(Cl)cc1,2724.0,236.0,3
NC(=O)OCC1C(=NC(=O)C(NOCC(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-].[Na+].[Na+],9568618.0,4650.0,5
NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],89105.0,22.0,2
NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)[O-])C3SC2)cc1.[Na+],656644.0,3.03,1
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,104762.0,1500.0,4
NC(=S)NS(=O)(=O)c1ccc(N)cc1,3000579.0,3240.0,5
NC(C(=O)O)C(O)c1ccc(O)c(O)c1,92974.0,16.0,2
NC(C(=O)O)c1cc(=O)[nH]o1,1233.0,42.0,2
NC(CC(=O)O)C(=O)[O-].NC(CC(=O)O)C(=O)[O-].NC(CC(=O)O)C(=O)[O-].[K+].[Mg+2],71375.0,619.0,4
NC(CC(=O)[O-])C(=O)[O-].[K+].[K+],6454950.0,667.0,4
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,65359.0,2000.0,4
NC(CCC(=O)O)C(=O)[O-].[Na+],23672308.0,3300.0,5
NC(CCC(=O)[O-])C(=O)[O-].[Ca+2],87975.0,443.0,4
NC(CCOc1ccc(C(=NO)C(=O)NC2CN(C(C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,6400657.0,2000.0,4
NC(CO)(CO)CO,6503.0,1800.0,4
NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,69745.0,300.0,3
NC(CS)C(=O)O,5862.0,1140.0,4
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,439280.0,27.0,2
NC(Cc1c[nH]cn1)C(=O)O,6274.0,2000.0,4
NC(Cc1c[nH]cn1)C(=O)O.NC(Cc1c[nH]cn1)C(=O)O.[Co],156614041.0,104.0,3
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,232332.5,14.55,2
NC(Cc1ccc(O)c(O)c1)C(=O)O,6047.0,100.0,3
NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O,13334.0,62.0,3
NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O.NC(N)=O.[Cl-].[Cl-].[Cl-].[Cr+3],161016.0,180.0,3
NC(O)=NO,3657.0,4730.0,5
NC1(C(=O)O)CCCC1,2901.0,340.0,4
NC1=NC(O)C2C3OC4(O)OC(C(O)C2(N1)C4O)C3(O)CO.O=C(O)CC(O)(CC(=O)O)C(=O)O,205806.0,8e-06,1
NC1CCCCC1.O=P1(N(CCCl)CCCl)NC(SCCS(=O)(=O)O)CCO1,24837908.0,250.0,3
NC1CCCCC1N.O.O.[Pt],151993.0,25.2,2
NC1CCCCC1N.O=C([O-])CC(C(=O)[O-])C([O-])C(=O)[O-].[H+].[H+].[Pt+2],157432.0,173.0,3
NCC(=O)O,750.0,2600.0,5
NCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,83934.0,275.0,3
NCC(CC(=O)O)c1ccc(Cl)cc1,2284.0,78.0,3
NCC(O)c1ccc(O)c(O)c1,148675.0,0.5433333333333333,1
NCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,25127519.0,0.21,1
NCC(O)c1cccc(O)c1,4538.0,17.400000000000002,2
NCC(c1cccs1)N1CCCCC1.O=C(O)C=CC(=O)O,6434759.0,93.0,3
NCC1(CN)CCCCC1.O=S(=O)([O-])[O-].[Pt+2],71993.0,4.0,1
NCC1CC(=O)N(Cc2ccccc2)C1.NCC1CC(=O)N(Cc2ccccc2)C1.O=C(O)C=CC(=O)O,6444388.0,257.0,3
NCC1CCC(C(=O)O)CC1,5526.0,1200.0,4
NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,2680.0,345.0,4
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,470999.0,12.51,2
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1.O=S(=O)(O)O,636364.0,140.0,3
NCC1CCCN1.O=C([O-])C1(C(=O)[O-])CCC1.[Pt+2],72031.0,107.0,3
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,165580.0,156.0,3
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O,441375.0,181.0,3
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)CC3N)C2O)C(N)C(O)C1OC1OC(CO)C(O)C(O)C1O,72394.0,365.0,4
NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,33042.0,535.0,4
NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O.O=S(=O)(O)O,656837.0,375.0,4
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,439318.0,141.0,3
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O.O=S(=O)(O)O,636396.0,141.0,3
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,36294.0,104.0,3
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O.NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,11954252.0,126.0,3
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,6032.0,437.0,4
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O.O=S(=O)(O)O,441374.0,225.0,3
NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],73351.0,50.0,2
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O.O=S(=O)(O)O.O=S(=O)(O)O,38351.0,234.0,3
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O.O=S(=O)(O)O,175989.0,150.0,3
NCCC(O)C(N)CC(=O)NC1CNC(=O)C(C2CCNC(N)=N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,135565326.0,640.0,4
NCCCC(=O)O,119.0,5000.0,5
NCCCC(N)CC(=O)NC1C(NC2=NC3C(=O)NCC(O)C3N2)OC(CO)C(OC(N)=O)C1O.O=S(=O)(O)O,131668562.0,20.8,2
NCCCC(N)CC(=O)NC1CNC(=O)C(C2CC(O)NC(N)=N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O.O=S(=O)(O)O,135524783.0,340.0,4
NCCCCCC(=O)O,564.0,3300.0,5
NCCCCCNCCSP(=O)(O)O,114112.0,543.0,4
NCCCCCNCCSSCCNCCCCCN,171000.0,41.7,2
NCCCNCCCCNCCCN,1103.0,65.0,3
NCCNCCO,8112.0,417.0,4
NCCO,700.0,225.0,3
NCCc1c[nH]c2ccc(O)cc12,5202.0,30.0,2
NCCc1c[nH]cn1,774.0,630.0,4
NCc1cc(=O)[nH]o1,4266.0,4.5,1
NN,9321.0,55.0,3
NNC(=O)c1ccc(N)cc1-c1ccc([N+](=O)[O-])o1,5362272.0,145.0,3
NNC(=O)c1ccncc1,3767.0,365.0,4
NNc1nncc2ccccc12,3637.0,34.0,2
NP1(=O)OCCCN1CCCl,119105.0,1000.0,4
NS(=O)(=O)Cc1noc2ccccc12,5734.0,672.0,4
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,2273.0,252.0,3
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,3440.0,800.0,4
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,4849.0,700.0,4
NS(=O)(=O)c1cc(C(=O)O)ccc1Cl,14568.0,1100.0,4
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,16473.0,120.0,3
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,2343.0,422.0,4
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,2720.0,200.0,3
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,5560.0,920.0,4
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,2904.0,142.0,3
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,3639.0,990.0,4
Nc1[nH]c(=O)ncc1F,3366.0,600.0,4
Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+],23665728.0,277.0,3
Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,18377.0,500.0,4
Nc1cc(-c2ccncc2)c[nH]c1=O,3698.0,75.0,3
Nc1cc([As]=[As]c2ccc(O)c(NCOS[O-])c2)ccc1O.[Na+],76961391.0,318.0,4
Nc1cc([As]=[As]c2ccc([O-])c(N)c2)ccc1[O-].[Na+].[Na+],121223.0,112.0,3
Nc1ccc(C(=O)NCC(=O)[O-])cc1.[Na+],443971.0,4075.0,5
Nc1ccc(C(=O)[O-])cc1.[Na+],517441.0,2760.0,5
Nc1ccc(CCC(N)c2ccc(N)cc2)cc1,22432.0,58.0,3
Nc1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1S(=O)(=O)[O-].[Na+].[Na+],75918.0,2500.0,5
Nc1ccc(OCC(O)CO)cc1,459260.0,365.0,4
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,5336.0,800.0,4
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,5335.0,525.0,4
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,5215.0,880.0,4
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,5340.0,1370.0,4
Nc1ccc(S(=O)(=O)[N-]c2ccccn2)cc1.[Na+],23667654.0,648.0,4
Nc1ccc(S(N)(=O)=O)cc1,5333.0,1400.0,4
Nc1ccc([As](=O)([O-])O)cc1.[Na+],23670523.0,335.0,4
Nc1ccc2c(c1)Oc1cc(N)ccc1C21OC(=O)c2ccccc21,120271.0,140.0,3
Nc1cccc(C(=O)[O-])c1.[Na+],23662344.0,2760.0,5
Nc1ccccn1,10439.0,29.0,2
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,6253.0,5000.0,5
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,135398658.0,500.0,4
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)cnc2[nH]1.[Na+].[Na+],135804009.0,526.0,4
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,135398513.0,750.0,4
Nc1nc(C(=NOCc2cc(=O)c(O)cn2O)C(=O)NC2C(=O)N3C(C(=O)[O-])=C(CSc4cnns4)CSC23)cs1.Nc1nc(C(=NOCc2cc(=O)c(O)cn2O)C(=O)NC2C(=O)N3C(C(=O)[O-])=C(CSc4cnns4)CSC23)cs1.[Na+].[Na+],11979756.0,4000.0,5
Nc1nc(C(CCC(=O)[O-])C(=O)N=C2C(=O)N3C(C(=O)[O-])=CCSC23)cs1.[Na+].[Na+],24846613.0,3977.0,5
Nc1nc(N)nc(Nc2ccc([As](=O)([O-])[O-])cc2)n1.[Na+].[Na+],197032.0,2000.0,4
Nc1nc(N)nc(Nc2ccc([As]=O)cc2)n1,30830.0,17.5,2
Nc1nc([O-])c2ncn(COCCO)c2n1.[Na+],23665721.0,600.0,4
Nc1nc2ccc(OC(F)(F)F)cc2s1,5070.0,22.0,2
Nc1nccc(Nc2ccc([As]=O)cc2)n1,3087814.0,12.0,2
Nc1ncccn1,7978.0,790.0,4
Nc1nccs1,2155.0,570.0,4
Nc1ncnc(Nc2ccc(Cl)cc2)n1,10374.0,16.0,2
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,21704.0,302.0,4
Nc1ncnc2c1ncn2C1OC(COC2C(CO)OC(OC(C(=O)O)C(O)C(OP(=O)(O)O)C(O)C(=O)O)C(O)C2O)C(O)C1O,20056441.0,300.0,3
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,34768.0,1200.0,4
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)C(O)C1O.[Na+].[Na+],13803.0,380.0,4
O.O.O.O.O.O.O.O.O.O.O.O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Cr+3].[K+],24596.0,112.0,3
O.O.O.O.O.O.O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],169569.0,500.0,4
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ce+3],16211466.0,4.0,1
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Dy+3],215463.0,30.0,2
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Eu+3],202256.0,30.0,2
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Gd+3],209258.0,30.0,2
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ho+3],37257.0,30.0,2
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Nd+3],204494.0,6.0,2
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Sm+3],203081.0,9.0,2
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Tb+3],202879.0,30.0,2
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Yb+3],203097.0,30.0,2
O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+],61475.0,2500.0,5
O.O.O.O.O=S(=O)([O-])[O-].[Be+2],62672.0,3.85,1
O.O.O.[Br-].[Br-].c1ccc(-c2c[n+]3ccccc3n2CCCCCCCCn2c(-c3ccccc3)c[n+]3ccccc23)cc1,24839160.0,1.215,1
O.O.O=P([O-])([O-])CP(=O)([O-])[O-].[Tc+4],56842070.0,67.0,3
O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+].[Na+].[Na+].[Na+],171403.0,143.0,3
O.O=C([O-])O.[Ca+2].[Cl-].[Cl-].[K+].[Na+].[Na+].[OH-].[OH-],56841909.0,150.0,3
O.O=[Si]=O.[Al+3].[Al+3].[O-2].[O-2].[O-2],517273.0,35.0,2
O=C(C(O)CO)C(O)C(O)COC1OC(CO)C(O)C(O)C1O.[Fe+3].[OH-].[OH-].[OH-],76960246.0,1140.0,4
O=C(CCBr)N1CC[N+]2(CC1)CC[N+]1(CCN(C(=O)CCBr)CC1)CC2.[Cl-].[Cl-],72114.0,825.0,4
O=C(CCC(F)N1CCC(C(=O)N2CCCC2)(c2cccc(Cl)c2)CC1)c1ccccc1.O=C(O)C(=O)O,16739.0,28.0,2
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I)Nc1c(I)cc(I)c(C(=O)[O-])c1I.[Na+].[Na+],17478.0,3400.0,5
O=C(CCCN1CC=C(c2ccccc2)CC1)c1ccccc1,26886.0,14.0,2
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3168.0,30.0,2
O=C(CCCN1CCC(C(=O)N2CCCC2)(c2cccc(Cl)c2)CC1)c1ccc(F)cc1,200907.0,28.0,2
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,2448.0,10.0,2
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3559.0,15.0,2
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,5567.0,14.0,2
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,16363.0,21.0,2
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3033151.0,12.1,2
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,5265.0,14.0,2
O=C(CCCN1CCN(c2ccccc2)CC1)c1ccc(F)cc1,16889.0,32.0,2
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,15443.0,25.0,2
O=C(CCCl)NCc1ccccc1,10391.0,770.0,4
