smiles,cid,mouse_vo,GHS_Category
C#CC(=C)C,62323.0,350.0,4
C#CC(=O)O,10110.0,100.0,3
C#CC(C)(C)NC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,6433800.0,1109.0,4
C#CC(C)(C)NC(=O)c1cc(Cl)cc(C)c1OC,3047610.0,1000.0,4
C#CC(C)(C)NC(=O)c1cc(Cl)cc(C)c1OCC=C,3047611.0,1000.0,4
C#CC(C)(C)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl,3053892.0,1000.0,4
C#CC(C)(C)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl.Cl,3058804.0,420.0,4
C#CC(C)(C)NCC(O)COC1CCCCC1.O=C(O)C(=O)O,3067056.0,700.0,4
C#CC(C)(C)Nc1nc(O)c(-c2ccccc2)o1,135400195.0,850.0,4
C#CC(C)(C)O,8258.0,500.0,4
C#CC(C)(C)OC(=O)Nc1ccccc1,22717.0,1500.0,4
C#CC(C)(C)OC(=O)c1ccccc1,3043986.0,2000.0,4
C#CC(C)(C)OC(O)C(Cl)(Cl)Cl,99734.0,1400.0,4
C#CC(C)(CC)N(CC)CC,201988.0,2000.0,4
C#CC(C)(CC)Nc1ccccc1,26702.0,500.0,4
C#CC(C)(CC)Nc1nc(O)c(-c2ccccc2)o1,135400196.0,750.0,4
C#CC(C)(CC)OC,31528.0,2300.0,5
C#CC(C)(CC)OC(=O)C(C)(C)C,3063173.0,750.0,4
C#CC(C)(CC)OC(=O)C(Cl)(Cl)Cl,57405.0,2100.0,5
C#CC(C)(CC)OC(=O)C(Cl)c1ccccc1,3063406.0,2000.0,4
C#CC(C)(CC)OC(=O)C(c1ccccc1)N1CCOCC1,3064252.0,1000.0,4
C#CC(C)(CC)OC(=O)CC,3063234.0,1300.0,4
C#CC(C)(CC)OC(=O)CC(C)C,24840973.0,2100.0,5
C#CC(C)(CC)OC(=O)CCC,57482.0,1200.0,4
C#CC(C)(CC)OC(=O)CCC(=O)[O-].[Na+],24846217.0,2800.0,5
C#CC(C)(CC)OC(=O)CCCC,3063174.0,2000.0,4
C#CC(C)(CC)OC(=O)NC(N)=O,53967.0,875.0,4
C#CC(C)(CC)OC(=O)Nc1ccccc1,36151.0,2100.0,5
C#CC(C)(CC)OC(=O)c1ccccc1,13627055.0,2100.0,5
C#CC(C)(CC)OC(=O)c1ccccc1C(=O)O,8573.0,400.0,4
C#CC(C)(CC)OC(C)=O,221250.0,900.0,4
C#CC(C)(CC)OC(N)=O,9333.0,337.0,4
C#CC(C)(CC)OC(O)C(Cl)(Cl)Cl,36389.0,1020.0,4
C#CC(C)(Cl)CC,203334.0,1500.0,4
C#CC(C)(O)C(O)c1ccccc1,16252.0,710.0,4
C#CC(C)(O)C1CC1,199539.0,600.0,4
C#CC(C)(O)C=C,97815.0,1350.0,4
C#CC(C)(O)CC,6494.0,525.0,4
C#CC(C)(O)CCC=C(C)C,62842.0,1700.0,4
C#CC(C)(O)CCN(CC)CC.Cl,216049.0,1450.0,4
C#CC(C)(O)CC[N+](C)(CC)CC.[I-],216051.0,2000.0,4
C#CC(C)(O)c1ccccc1,92098.0,620.0,4
C#CC(C)N(C(=O)CCl)c1ccccc1,30559.0,150.0,3
C#CC(C)N(C)c1nc(O)c(-c2ccccc2)o1,118014.0,250.0,3
C#CC(C)Nc1nc(O)c(-c2ccccc2)o1,135400194.0,300.0,3
C#CC(C)O,16239.0,30.0,2
C#CC(C)OC(=O)CCC(=O)O,24846228.0,227.0,3
C#CC(C)OC(=O)Nc1cccc(Cl)c1.CN(C)C(=O)NC1CCCCCCC1,24686.0,696.0,4
C#CC(CC)(CC)NC(=O)c1cc(Br)cc(C)c1O,3047609.0,3000.0,5
C#CC(CC)(CC)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1.Cl,3053898.0,1000.0,4
C#CC(CC)OC(=O)CCC(=O)[O-].[Na+],24846220.0,177.0,3
C#CC(N)(CCC)CCC.Cl,3046206.0,250.0,3
C#CC(O)(C=C)CC,95703.0,630.0,4
C#CC(O)(C=CCl)CC,5281077.0,290.0,3
C#CC(O)C1CCCCC1,199445.0,860.0,4
C#CC(O)CC,92981.0,70.0,3
C#CC(O)CCC,7746.0,210.0,3
C#CC(O)CCCCC,13166.0,460.0,4
C#CC(O)CCCCCC,23852.0,520.0,4
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC,6434488.0,3500.0,5
C#CC(OC(=O)CC)C1CCCCC1,3063342.0,1200.0,4
C#CC(OC(=O)CCC)C1CCCCC1,57939.0,1950.0,4
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(F)cc1,202322.0,300.0,3
C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,24912.0,1000.0,4
C#CC(OC(=O)NC1CCCCCC1)(c1ccc(F)cc1)c1ccc(F)cc1,30365.0,405.0,4
C#CC(OC(=O)Nc1ccccc1)C1CCCCC1,58083.0,600.0,4
C#CC(OC(=O)c1ccccc1)C1CCCCC1,57764.0,4100.0,5
C#CC(OC(C)=O)C1CCCCC1,204325.0,1200.0,4
C#CC1(NCC(=O)N(C)c2ccc(Cl)cc2C(=O)c2ccccc2)CCCCC1.Cl,3053900.0,560.0,4
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C.C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,62925.0,5000.0,5
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,28417.0,4830.0,5
C#CC1(O)CCC2C3CCc4cc(NO)ccc4C3C=CC21C,131875577.0,22.0,2
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,5991.0,950.0,4
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C.CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C,62993.0,4216.0,5
C#CC1(O)c2ccccc2C=Cc2ncccc21,214747.0,4000.0,5
C#CC1(O)c2ccccc2CCc2ncccc21,35881.0,1550.0,4
C#CC1(OC(=O)CC)CC2CCC3C(CCC4(C)C3CCC4(C#C)OC(=O)CC)C2(C)C1,6917889.0,109.0,3
C#CC1(OC(N)=O)CCCCC1,3284.0,490.0,4
C#CC1(OC(O)C(Cl)(Cl)Cl)CCCCC1,22715.0,1350.0,4
C#CC1(OCC(COCC(C)C)N2CCCC2)CCCCC1,3061733.0,600.0,4
C#CC1(OCC(O)CN2CCN(c3cccc(C(F)(F)F)c3)CC2)CCCCC1.Cl.Cl,3039522.0,783.0,4
C#CC1(OCC(O)CN2CCN(c3ccccc3OC)CC2)CCCCC1.Cl.Cl,3039523.0,60.0,3
C#CC1=CC(C)(C)N(C)C(C)(C)C1,3047645.0,330.0,4
C#CC1=CC(C)(C)N(C)C(C)(C)C1.Cl,3048402.0,330.0,4
C#CCC(C(=O)NCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl,216633.0,720.0,4
C#CCC(C(=O)Nc1c(C)cccc1C)N(CC)CC.Cl,204227.0,742.0,4
C#CCC(C(=O)c1ccccc1)c1ccccc1,217577.0,850.0,4
C#CCC(CC#C)(C(N)=O)c1ccsc1,3056610.0,350.0,4
C#CCC(CN(C)C)c1ccccc1,214391.0,388.0,4
C#CCC(N)(CCC)CCC.C#CCC(N)(CCC)CCC.O=C(O)C=CC(=O)O,6434668.0,200.0,3
C#CCC1(OC(N)=O)CCCCC1,9661.0,900.0,4
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,31621.0,190.0,3
C#CCCC(CN1CCOCC1)C(=O)c1ccc(F)cc1.Cl,34524.0,460.0,4
C#CCCC(CN1CCOCC1)C(=O)c1ccccc1.Cl,27201.0,660.0,4
C#CCCNc1nc(O)c(-c2ccccc2)o1,135416872.0,400.0,4
C#CCC[N+](C)(C)CC(C)c1c(C)c(C(C)=O)n2ccccc12.Cc1ccc(S(=O)(=O)[O-])cc1,3050726.0,2000.0,4
C#CCN(C(C)=O)C(=O)Oc1cccc2c1OC(C)(C)O2,211259.0,1000.0,4
C#CCN(C)C1Cc2ccccc2Sc2ccc(Cl)cc21.O=C(O)C=CC(=O)O,6446967.0,2500.0,5
C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl,28767.0,430.0,4
C#CCN(C)Cc1ccc(OC)c2oc(=O)c(-c3ccccc3)cc12.Cl,24835350.0,3750.0,5
C#CCN(C)Cc1ccccc1,4688.0,680.0,4
C#CCN(C)Cc1ccccc1.Cl,9373.0,680.0,4
C#CCN(CC#C)C(C)Cc1cccc(C(F)(F)F)c1,3057529.0,940.0,4
C#CCN(CC#C)C1CN(C2c3ccccc3CCc3ccccc32)C1.Cl.Cl,3046016.0,800.0,4
C#CCN(CC#C)CCCN1CC2CCC(CC2)C1,37298.0,300.0,3
C#CCN(CC#C)CCN1CC2CCC(C2)C1,37297.0,450.0,4
C#CCN(CC(=O)c1c2c(cc3c1CCC3)CCC2)Cc1ccccc1.O=C(O)C=CC(=O)O,6435025.0,2500.0,5
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,40391.0,1302.0,4
C#CCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,3040556.0,1875.0,4
C#CCN1CCC(C)(c2cccs2)C1.O=C(O)C(=O)O,3056249.0,250.0,3
C#CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,5492741.0,3000.0,5
C#CCN1CCC2=C(C1)c1c(O)cc(C(C)C(C)CCCCC)cc1OC2(C)C,99040.0,2500.0,5
C#CCN1CCC2=C(C1)c1c(OC(=O)CCCN3CCCCC3)cc(C(C)C(C)CCCCC)cc1OC2(C)C.Cl,39502.0,570.0,4
C#CCN1CCC2=C(C1)c1c(OC(=O)CCCN3CCCCC3)cc(C(C)CCCc3ccc(F)cc3)cc1OC2(C)C.Cl,3044919.0,750.0,4
C#CCN1CCC=C(C=NOC)C1.Cl,9588747.0,50.0,2
C#CCN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)C=CC(=O)O,6445402.0,145.0,3
C#CCN1CCN(N=Cc2c3c(O)c4c(O)c(C)c5c(c4c2O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)=CC=CC(C)C(=O)N3)O5)CC1,135885826.0,2000.0,4
C#CCN1CCN(c2ccc3c(c2)CCCCC3)CC1.O=C(O)C=CC(=O)O,6445884.0,2000.0,4
C#CCN1Cc2ccccc2Oc2c1c(C)nn2C,211030.0,980.0,4
C#CCN=C(N)NC(=O)Nc1c(C)cccc1C.Cl,3050648.0,300.0,3
C#CCN=C(NC1CCCCC1)NS(=O)(=O)c1ccc(C)cc1,3054807.0,300.0,3
C#CCN=C(NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1,3054808.0,300.0,3
C#CCN=C(NCCN(C)C)NS(=O)(=O)c1ccc(NC(C)=O)cc1.O=C(O)C(=O)O,135704076.0,300.0,3
C#CCN=C(NCc1ccccc1)NS(=O)(=O)c1ccc(C)cc1,3054806.0,300.0,3
C#CCN=C(NCc1ccccc1)NS(=O)(=O)c1ccc(NC(C)=O)cc1,3054809.0,300.0,3
C#CCN=C(NCc1ccccc1Cl)NS(=O)(=O)c1ccc(NC(C)=O)cc1,3054810.0,300.0,3
C#CCN=C1NC(=O)C(C)(c2ccccc2)O1,135400193.0,400.0,4
C#CCN=C1NC(=O)C(c2ccccc2)(c2ccccc2)O1,135400200.0,400.0,4
C#CCNC(=O)C(C)=C(C)c1cc(OC)c(OC)c(OC)c1,3033184.0,500.0,4
C#CCNC(=O)C(C)=C(C)c1ccc(Br)cc1,3033183.0,300.0,3
C#CCNC(=O)C(C)=C(C)c1ccc(Cl)cc1,3033182.0,140.0,3
C#CCNC(=O)C(C)=C(C)c1ccc(F)cc1,3033181.0,240.0,3
C#CCNC(=O)C(C)=C(C)c1cccc(C(F)(F)F)c1,3033651.0,170.0,3
C#CCNC(=O)C(C)=C(C)c1ccccc1,3033125.5,450.0,4
C#CCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,3039710.0,1000.0,4
C#CCNC(=O)Oc1cccc2c1OC(C)(C)O2,31520.0,125.0,3
C#CCNC(CCC)(CCC)CCC.Cl,3049079.0,150.0,3
C#CCNC1Cc2ccccc2Sc2ccc(Cl)cc21.C#CCNC1Cc2ccccc2Sc2ccc(Cl)cc21.O=C(O)C(=O)O,3052644.0,2500.0,5
C#CCNC1Cc2ccccc2Sc2ccc(Cl)cc21.C#CCNC1Cc2ccccc2Sc2ccc(Cl)cc21.O=C(O)C=CC(=O)O,6446982.0,2500.0,5
C#CCNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1.Cl,3069261.0,2000.0,4
C#CCNc1ccc(C(C)C(=O)O)cc1,217832.0,2400.0,5
C#CCNc1ccc(CC(=O)O)cc1,38322.0,2910.0,5
C#CCNc1nc(O)c(-c2ccc(Cl)cc2)o1,135400198.0,400.0,4
C#CCNc1nc(O)c(-c2ccccc2)o1,135400197.0,230.0,3
C#CCNc1nc(O)c(-c2ccccc2C)o1,135400192.0,250.0,3
C#CCNc1nc(O)c(-c2ccccc2F)o1,135400199.0,400.0,4
C#CCO,7859.0,50.0,2
C#CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc2c(=O)c(C)c(-c3ccccc3)oc12,3066649.0,3000.0,5
C#CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1F,3042517.0,200.0,3
C#CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1OC,3042514.0,3000.0,5
C#CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccc(CCC(=O)O)cc1,3042520.0,3000.0,5
C#CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccccc1C,217747.0,800.0,4
C#CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccccc1OC,3042519.0,3000.0,5
C#CCOC(=O)C1=CCCN(C)C1.Cl,3038781.0,750.0,4
C#CCOC(=O)C1=CCCNC1.Cl,3072035.0,500.0,4
C#CCOC(=O)Cn1cccc1-c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,3063489.0,3000.0,5
C#CCOC(=O)NC1c2ccccc2CSc2ccccc21,3058246.0,2500.0,5
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1.Cl,17699.0,503.0,4
C#CCOC(C(=O)OCc1ccccn1)(c1ccccc1)c1ccccc1.Cl,3038991.0,5000.0,5
C#CCOC(C)=O,69388.0,520.0,4
C#CCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,3051359.0,1500.0,4
C#CCOCC(COC(C)(C)C)OC(N)=O,204375.0,750.0,4
C#CCOCC(COCCC(C)C)OC(N)=O,203549.0,975.0,4
C#CCOCC(COCCC)OC(N)=O,203587.0,1100.0,4
C#CCOCC(COCCCC)OC(N)=O,204374.0,1100.0,4
C#CCOCC(COCCCCC)OC(N)=O,203547.0,1100.0,4
C#CCOCC(COCCCCCC)OC(N)=O,203550.0,2250.0,5
C#CCOCC(COCCc1ccccc1)OC(N)=O,204378.0,550.0,4
C#CCOCC(COCc1ccc(Cl)cc1)OC(N)=O,213379.0,1100.0,4
C#CCOCC(COCc1ccc(Cl)cc1Cl)OC(N)=O,213376.0,1400.0,4
C#CCOCC(COCc1ccccc1)OC(N)=O,203548.0,920.0,4
C#CCOCC(COc1c(OC)cccc1OC)OC(N)=O,204382.0,950.0,4
C#CCOCC(COc1cc(C)ccc1C(C)C)OC(N)=O,204379.0,3000.0,5
C#CCOCC(COc1ccc(-c2ccccc2)cc1)OC(N)=O,204383.0,2300.0,5
C#CCOCC(COc1ccc(Br)cc1)OC(N)=O,213380.0,2500.0,5
C#CCOCC(COc1ccc(Cl)c(Cl)c1Cl)OC(N)=O,207244.0,1400.0,4
C#CCOCC(COc1ccc(Cl)cc1)OC(N)=O,203588.0,1150.0,4
C#CCOCC(COc1ccc(Cl)cc1Cl)OC(N)=O,207243.0,1300.0,4
C#CCOCC(COc1ccc(F)cc1)OC(N)=O,204381.0,725.0,4
C#CCOCC(COc1ccc(OC)cc1)OC(N)=O,204380.0,2300.0,5
C#CCOCC(COc1cccc(C(F)(F)F)c1)OC(N)=O,204377.0,710.0,4
C#CCOCC(COc1cccc(Cl)c1)OC(N)=O,213378.0,1700.0,4
C#CCOCC(COc1ccccc1)OC(N)=O,204376.0,2000.0,4
C#CCOCC(COc1ccccc1C(F)(F)F)OC(N)=O,207245.0,1050.0,4
C#CCOCC(COc1ccccc1C)OC(N)=O,204420.0,1500.0,4
C#CCOCC(COc1ccccc1Cl)OC(N)=O,213377.0,2600.0,5
C#CCOCC(O)CNc1ccc(C(F)(F)F)cc1,211598.0,3000.0,5
C#CCOCC(O)CNc1cccc(C(F)(F)F)c1,211597.0,910.0,4
C#CCOCC(O)CNc1ccccc1,211596.0,900.0,4
C#CCOCC1CC(C(=O)OCC)C(=O)O1,206635.0,3500.0,5
C#CCOCC1CC(C(=O)c2ccccc2)C(=O)O1,34215.0,2250.0,5
C#CCOCC1CC(C(C)=O)C(=O)O1,34214.0,3000.0,5
C#CCOCC1CC(CC(=O)OCC)C(=O)O1,50374.0,1800.0,4
C#CCOCC1CC(Cc2ccccc2)(C(C)=O)C(=O)O1,35773.0,2000.0,4
C#CCOCC1CC(Cc2ccccc2)C(=O)O1,34044.0,1175.0,4
C#CCOCC1CCC(=O)O1,34043.0,2000.0,4
C#CCOCC1CN(C(c2ccccc2)c2ccccc2)C(=O)O1,211833.0,3000.0,5
C#CCOCC1CN(CCC)C(=O)O1,211837.0,1050.0,4
C#CCOCC1CN(Cc2ccccc2)C(=O)O1,211831.0,950.0,4
C#CCOCC1CN(c2cc(C(C)C)ccc2C)C(=O)O1,211832.0,3000.0,5
C#CCOCC1CN(c2ccc(C(=O)OCC)cc2)C(=O)O1,32019.0,5000.0,5
C#CCOCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1,32020.0,2750.0,5
C#CCOCC1CN(c2ccc(C(F)(F)F)cc2)C(=O)O1,211826.0,1250.0,4
C#CCOCC1CN(c2ccc(C)c(Cl)c2)C(=O)O1,211840.0,3200.0,5
C#CCOCC1CN(c2ccc(C)cc2)C(=O)O1,211827.0,2000.0,4
C#CCOCC1CN(c2ccc(CC(=O)O)cc2)C(=O)O1,39392.0,3200.0,5
C#CCOCC1CN(c2ccc(Cl)c(Cl)c2)C(=O)O1,211825.0,2000.0,4
C#CCOCC1CN(c2ccc(F)cc2)C(=O)O1,206240.0,950.0,4
C#CCOCC1CN(c2ccc(NC(C)=O)cc2)C(=O)O1,211872.0,3400.0,5
C#CCOCC1CN(c2ccc(O)cc2)C(=O)O1,211834.0,3000.0,5
C#CCOCC1CN(c2ccc(OC(C)=O)cc2)C(=O)O1,206356.0,2300.0,5
C#CCOCC1CN(c2ccc(OC)cc2)C(=O)O1,211839.0,1450.0,4
C#CCOCC1CN(c2ccc([N+](=O)[O-])cc2)C(=O)O1,211835.0,3200.0,5
C#CCOCC1CN(c2cccc(Br)c2)C(=O)O1,211873.0,2750.0,5
C#CCOCC1CN(c2cccc(C)c2)C(=O)O1,211828.0,2000.0,4
C#CCOCC1CN(c2cccc(F)c2)C(=O)O1,211838.0,2500.0,5
C#CCOCC1CN(c2ccccc2)C(=O)O1,73582.0,2000.0,4
C#CCOCC1CN(c2ccccc2C(F)(F)F)C(=O)O1,211830.0,1100.0,4
C#CCOCC1CN(c2ccccc2C)C(=O)O1,211829.0,850.0,4
C#CCOCC1COC(=O)C1Cc1ccc(F)cc1,34045.0,1800.0,4
C#CCOCCn1c(CN2CCCN(C)CC2)nc2ccccc21.C#CCOCCn1c(CN2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,24834841.0,524.0,4
C#CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,6448421.0,990.0,4
C#CCOCCn1c(N2CCN(C)CC2)nc2ccccc21.C#CCOCCn1c(N2CCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,6448422.0,818.0,4
C#CCON(C)C(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,3076987.0,1000.0,4
C#CCON=CC1=CCCN(C(=O)OCC)C1,9588794.0,125.0,3
C#CCON=CC1=CCCN(C(=O)Oc2ccc(Cl)cc2)C1,9588807.0,500.0,4
C#CCON=CC1=CCCN(C)C1.Cl,9588765.0,60.0,3
C#CCON=CC1=CCCN(O)C1.Cl,9588855.0,80.0,3
C#CCON=CC1=CCCN(OC(=O)Nc2ccc(Cl)cc2)C1,9588825.0,150.0,3
C#CCON=CC1=CCCNC1.Cl,9588759.0,90.0,3
C#CCONC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,3076983.0,900.0,4
C#CCOc1c(C)cc(Cl)cc1C(=O)NC(C)(C)C#C,3047612.0,1000.0,4
C#CCOc1cc(C#N)ccc1OC(=O)NC,3040435.0,500.0,4
C#CCOc1cc(Cl)c(N)cc1C(=O)NCC,207698.0,325.0,4
C#CCOc1cc(Cl)c(N)cc1C(=O)NCCCC,35371.0,740.0,4
C#CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,3067202.0,500.0,4
C#CCOc1ccc(CC(O)=NO)cc1,31661.0,2250.0,5
C#CCOc1ccc(CC(O)=NO)cc1Cl,37363.0,4000.0,5
C#CCOc1ccc(N)cc1C(=O)N(C)C,207705.0,1000.0,4
C#CCOc1ccc(N)cc1C(=O)N(CC)CC.Cl,207706.0,960.0,4
C#CCOc1ccc(N)cc1C(=O)N1CCCCC1.Cl,207710.0,743.0,4
C#CCOc1ccc(N)cc1C(=O)N1CCOCC1.Cl,207708.0,820.0,4
C#CCOc1ccc(N)cc1C(=O)NC,207696.0,1000.0,4
C#CCOc1ccc(N)cc1C(=O)NC(C)(C)C,207702.0,402.0,4
C#CCOc1ccc(N)cc1C(=O)NC(C)C,207700.0,329.0,4
C#CCOc1ccc(N)cc1C(=O)NC1CC1,207701.0,526.0,4
C#CCOc1ccc(N)cc1C(=O)NCC,207697.0,850.0,4
C#CCOc1ccc(N)cc1C(=O)NCCC,207699.0,725.0,4
C#CCOc1ccc(N)cc1C(=O)NCCC(C)C,207704.0,442.0,4
C#CCOc1ccc(N)cc1C(=O)NCCCC,72095.0,428.0,4
C#CCOc1ccc(N)cc1C(=O)NCCCCC,207703.0,450.0,4
C#CCOc1ccc(OP(=S)(OCC)OCC)nn1,198299.0,25.0,2
C#CCOc1ccc2c(-c3ccccc3[N+](=O)[O-])cc(=O)oc2c1,3051310.0,2000.0,4
C#CCOc1ccc2c(C)c(CC)c(=O)oc2c1,3051102.0,1000.0,4
C#CCOc1ccc2c(C)c(CC=C)c(=O)oc2c1,3051103.0,1500.0,4
C#CCOc1ccc2c(C)cc(=O)oc2c1,68872.0,1500.0,4
C#CCOc1ccc2ccc(=O)oc2c1,3051101.0,1500.0,4
C#CCOc1cccc2ccccc12,29132.0,3500.0,5
C#CCOc1ccccc1C=NNC(N)=S,6509848.0,409.0,4
C#CCSC(C)(C)C(=O)NC,3051482.0,1542.0,4
C#CCSC(C)(C)C(N)=O,3051486.0,1300.0,4
C#CCSC(CC)(CC)C(N)=O,46432.0,610.0,4
C#CC[N+]1(C)CCN(C(=O)OCC)CC1.[Br-],3065818.0,1500.0,4
C#CC[N+]1(CC#CCCCC)CCN(C(=O)OCC)CC1.[Br-],3066270.0,3000.0,5
C#CC[N+]1(CCCCCCCC)CCN(C(=O)OCC)CC1.[Br-],3066313.0,900.0,4
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,31622.0,3130.0,5
C#CCc1ccc(NC(C)=O)cc1C(=O)NCCC,52079.0,1600.0,4
C#CCc1ccc(NC(C)=O)cc1C(=O)NCCCC,52078.0,1400.0,4
C#CCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,3061767.0,1000.0,4
C#CCn1c(C)cnc1NS(=O)(=O)c1ccc(C)cc1,3054821.0,300.0,3
C#CCn1c(C)cnc1NS(=O)(=O)c1ccc(Cl)cc1,3054822.0,300.0,3
C#CCn1c(C)cnc1NS(=O)(=O)c1ccc(N)cc1.Cl,3054832.0,300.0,3
C#CCn1c(C)cnc1NS(=O)(=O)c1ccc(NC(C)=O)cc1,3054823.0,300.0,3
C#COCC,61239.0,2400.0,5
C#Cc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,3067200.0,500.0,4
C#N,768.0,3.7,1
C#N.C#N.C#N.[C-]#N.[C-]#N.[C-]#N.[K+].[K+].[K+].[Mn],26400.0,275.0,3
C#N.C#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+6].[K+].[K+].[K+].[K+],11963580.0,5000.0,5
C#N.N#[O+].[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Co+3].[Fe],3048682.0,74.0,3
C(#CCN1CCOCC1)C=C1c2ccccc2C=Cc2ccccc21.O=C(O)C(=O)O,214012.0,2600.0,5
C(=CC=[N+](Cc1ccccc1)Cc1ccccc1)C=CN(Cc1ccccc1)Cc1ccccc1.[Cl-],6434788.0,500.0,4
C(=CC=[N+]1CC=CC1)C=CN1CC=CC1.C(=CC=[N+]1CC=CC1)C=CN1CC=CC1.O.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O,54682502.0,300.0,3
C(=CC=[N+]1CC=CC1)C=CN1CC=CC1.[O-][Cl+3]([O-])([O-])[O-],90871.0,100.0,3
C(=CC=[N+]1CCC(c2ccccc2)CC1)C=CN1CCC(c2ccccc2)CC1.[Cl-],90861.0,750.0,4
C(=CC=[N+]1CCCC1)C=CN1CCCC1.C(=CC=[N+]1CCCC1)C=CN1CCCC1.O.O.O.O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,6446709.0,200.0,3
C(=CC=[N+]1CCCC1)C=CN1CCCC1.[O-][Cl+3]([O-])([O-])[O-],6437298.0,100.0,3
C(=CC=[N+]1CCCCC1)C=CN1CCCCC1.C(=CC=[N+]1CCCCC1)C=CN1CCCCC1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,54721831.0,1000.0,4
C(=CC=[N+]1CCCCC1)C=CN1CCCCC1.[Cl-],90857.0,50.0,2
C(=CC=[N+]1CCCCCC1)C=CN1CCCCCC1.C(=CC=[N+]1CCCCCC1)C=CN1CCCCCC1.O.O.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O,54676870.0,1000.0,4
C(=CC=[N+]1CCCCCCC1)C=CN1CCCCCCC1.[Cl-],6434858.0,50.0,2
C(=CC=[N+]1CCCCCCCC1)C=CN1CCCCCCCC1.[Cl-],6433828.0,100.0,3
C(=CC=[N+]1CCCc2ccccc21)C=CN1CCCc2ccccc21.O.[Cl-],113761.0,1500.0,4
C(=CC=[N+]1CCN(c2ccccc2)CC1)C=CN1CCN(c2ccccc2)CC1.C(=CC=[N+]1CCN(c2ccccc2)CC1)C=CN1CCN(c2ccccc2)CC1.O.O.O.[Cl-].[Cl-],113954.0,1000.0,4
