smiles,cid,rat_vo,GHS_Category
COc1cc(C(=O)Oc2c(CCC(C)=O)c(=O)n(-c3ccccc3)n2-c2ccccc2)cc(OC)c1OC,27625.0,3000.0,5
COc1cc(C(=O)c2ccc(Cl)cc2)cc(OC)c1OCCN1CCOCC1.Cl,35950.0,1290.0,4
COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,65790.0,670.0,4
COc1cc(C(C)=O)ccc1OCCCCN1CCN(c2ccccc2)CC1.Cl,18924.0,573.0,4
COc1cc(C(Cl)(Cl)Cl)cc(Cl)n1,23547.0,1500.0,4
COc1cc(C(O)=CCC(=O)[O-])cc2ccoc12.[Na+],23691742.0,2000.0,4
COc1cc(C(O)C(C)NC(C)COc2ccccc2)ccc1O.Cl,26647.0,1280.0,4
COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,5284513.0,4000.0,5
COc1cc(C)c2[nH]c(C)c(CCN3CC4CCC(CC4)C3)c2c1,37918.0,787.0,4
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1.O=C(O)CCC(=O)O,163761.0,416.0,4
COc1cc(C)ccc1O,7144.0,740.0,4
COc1cc(C)nc(-n2nc(C)cc2OC)n1,3242.0,445.0,4
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,36462.0,1784.0,4
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,170391.0,823.0,4
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC,73047.0,823.0,4
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,969516.0,5000.0,5
COc1cc(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC.O=C(O)C=CC(=O)O,5282458.0,1310.0,4
COc1cc(C=CC(=O)N2CCN(CC(=O)NC(C)C)CC2)cc(OC)c1OC.O=C(O)C=CC(=O)O,6440259.0,1295.0,4
COc1cc(C=CC(=O)OC(Cc2c(C)c3ccc(NC(=O)N4CCOCC4)cc3oc2=O)CN2CCOCC2)cc(OC)c1OC.Cl,6444372.0,4000.0,5
COc1cc(C=CC(=S)N(C)C)cc(OC)c1OC,20836253.0,56.0,3
COc1cc(C=CC(=S)N2CCOCC2)cc(OC)c1OC,6447547.0,1350.0,4
COc1cc(C=CC(N)=O)ccc1O,6433734.0,5000.0,5
COc1cc(C=O)ccc1O,1183.0,1580.0,4
COc1cc(CC(C)N)cc2c1OCO2.Cl,43398.0,170.0,3
COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC,21470.0,1500.0,4
COc1cc(CCC(C)=O)ccc1O,31211.0,2580.0,5
COc1cc(CN2CCN(C(=O)c3cc4ccccc4o3)CC2)cc(OC)c1OC.Cl,3038617.0,1000.0,4
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,68760.0,2514.0,5
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,68755.0,1402.0,4
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,64934.0,3550.0,5
COc1cc(N)c(C)cc1N(C)C.O=S(=O)(O)O,155080.0,29.7,2
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,6917698.0,4166.0,5
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1.O=C(O)CC(O)C(=O)O,42503.0,2540.0,5
COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1,42499.0,2550.0,5
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,17885.0,891.0,4
COc1cc(N)ccc1N.O=S(=O)(O)O,92374.0,70.0,3
COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,77172.0,5000.0,5
COc1cc(NC(=O)OCCCN2CCN(c3ccccc3)CC2)cc(OC)c1OC.O=C(O)C=CC(=O)O,6435689.0,900.0,4
COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1.O=C(O)CC=C(O)O,3061968.0,259.0,3
COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,6135.0,177.0,3
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,19988.0,3530.0,5
COc1cc(O)c2c(=O)oc(CO)cc2c1,5486849.0,1000.0,4
COc1cc(O)c2c(O)c3c(c4c2c1C1(C4)C(C)=CCCC1(C)C)C(O)C1(O)CC(=O)C(C(N)=O)C(=O)C1(O)C3=O,54686377.0,122.0,3
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,6420013.0,410.0,4
COc1cc(OC)c2oc(C3(Cn4cncn4)OCCO3)cc2c1,3062627.0,1000.0,4
COc1cc(OC)cc(OCC(O)CO)c1,213933.0,2100.0,5
COc1cc(OC)cc(OCCO)c1,71918.0,4050.0,5
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,86355.0,5000.0,5
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,93525.0,5000.0,5
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,92433.0,5000.0,5
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,73281.0,5000.0,5
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,93539.0,5000.0,5
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1.[Na+],23682789.0,2635.0,5
COc1cc([N+](=O)[O-])ccc1N,7337.0,997.0,4
COc1cc([S+](C)[O-])ccc1-c1nc2cccnc2[nH]1,5353.0,315.0,4
COc1cc([S+](C)[O-])ccc1-c1nc2ccncc2[nH]1.Cl,55689.0,132.0,3
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,4640.0,1000.0,4
COc1cc2[nH]c(N3CCC(CN(C)C(=O)c4ccco4)CC3)nc(=N)c2cc1OC.Cl,3049511.0,1000.0,4
COc1cc2[nH]c(N3CCC(N(C)C(=O)c4ccccc4)CC3)nc(=N)c2cc1OC.Cl,3049499.0,1000.0,4
COc1cc2[nH]c(N3CCCC(N(C)Cc4ccc5c(c4)OCO5)C3)nc(=N)c2cc1OC.Cl,3049506.0,1000.0,4
COc1cc2[nH]c(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(=N)c2cc1OC.CS(=O)(=O)O,62978.0,5000.0,5
COc1cc2[nH]c(N3CCN(C(=O)OCC4CC4)CC3)nc(=N)c2cc1OC.Cl,3049502.0,1150.0,4
COc1cc2[nH]c(N3CCN(C(=O)c4ccco4)CC3)nc(=N)c2cc1OC.Cl,68546.0,1950.0,4
COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,71464.0,2350.0,5
COc1cc2c(OC3OCC(OC)C(OC)C3O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,4485134.0,12.5,2
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,186907.0,4.8,1
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,5280389.0,120.0,3
COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],160950.0,1000.0,4
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,16754.0,545.0,4
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3.Cl,16753.0,545.0,4
COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,16538.0,400.0,4
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,65875.0,128.0,3
COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,71257.0,2000.0,4
COc1cc2c(cc1OC)C(c1ccccc1Cl)N(c1ccccc1)CC2,3024629.0,1000.0,4
COc1cc2c(cc1OC)C(c1ccccc1F)N(c1ccccc1)CC2,3024630.0,1000.0,4
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,243725.0,2500.0,5
COc1cc2c(cc1OC)C1CC(=O)C(CCC#N)CN1CC2,211458.0,620.0,4
COc1cc2c(cc1OC)C1CC(CC3CCCCN31)OC(=O)C=Cc1ccc(O)c-2c1,5315204.0,1000.0,4
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2.Cl,24747678.0,580.0,4
COc1cc2c(s1)C(=O)C(C(=O)Nc1ccccn1)N(C)S2(=O)=O,54695518.0,60.0,3
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,73426.0,550.0,4
COc1cc2c3c(c1OC)-c1ccccc1CC3N(C)CC2,10146.0,280.0,3
COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)CN1CCCC1C3,246845.0,65.0,3
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C.Cl.[Cl-],64645.0,28.0,2
COc1cc2ccc(=O)oc2cc1O,5280460.0,3800.0,5
COc1cc2ccc(=O)oc2cc1OC,8417.0,292.0,3
COc1cc2nc(C(F)(F)F)[nH]c2cc1OC,55952.0,42.0,2
COc1cc2nc(N)sc2cc1OC,94938.0,1165.0,4
COc1cc2nc(N3CCC(N(C)C(=O)c4ccco4)CC3)nc(N)c2cc1OC,3049510.0,1000.0,4
COc1cc2nc(N3CCN(C(=O)CC(C)O)CC3)nc(N)c2cc1OC,65908.0,5000.0,5
COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,3087722.0,5000.0,5
COc1ccc(-c2cc(C)[nH]c2-c2ccc(OC)cc2)cc1,198088.0,1800.0,4
COc1ccc(-c2ccc(=O)n(CC(=O)N(C)C(C)Cc3ccccc3)n2)cc1,44144580.0,1170.0,4
COc1ccc(-c2ccccc2)cc1CN1CCCC1,3050612.0,28.0,2
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,4823.0,950.0,4
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,4237.0,887.0,4
COc1ccc(-c2oc3ccc(C(=O)[O-])cc3c(=O)c2OC(C)C)cc1.[Na+],23691723.0,1480.0,4
COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,65913.0,337.0,4
COc1ccc(C(=C(c2ccccc2)[N+](=O)[O-])c2ccc(OCCN3CCCC3)cc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,3032492.0,1778.0,4
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,5463781.0,3900.0,5
COc1ccc(C(=O)C2CC2)cc1,81580.0,500.0,4
COc1ccc(C(=O)CCC(=O)O)c2ccccc12,71818.0,1800.0,4
COc1ccc(C(=O)CCC(=O)[O-])c2c1OCC2.[Na+],23691736.0,2000.0,4
COc1ccc(C(=O)N2CCCC2=O)cc1,2196.0,4500.0,5
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC.Cl,129791.0,2000.0,4
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,4814.0,3000.0,5
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1.Cl,48040.0,57.0,3
COc1ccc(C(=O)OC2=C(C(=O)Nc3ccccn3)N(C)S(=O)(=O)c3ccsc32)cc1,3078947.0,30.0,2
COc1ccc(C(=O)c2cccc(C)c2)cc1C,38839.0,4000.0,5
COc1ccc(C(=O)c2ccccc2)cc1,69146.0,5000.0,5
COc1ccc(C(C)=CC(=O)[O-])c(OC)c1.COc1ccc(C(C)=CC(=O)[O-])c(OC)c1.[Mg+2],6446007.0,3000.0,5
COc1ccc(C(C)=O)cc1,7476.0,1720.0,4
COc1ccc(C(C)=O)cc1C,24806.0,1500.0,4
COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC.Cl,111121.0,500.0,4
COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1,130587.0,1725.0,4
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,25572.0,4500.0,5
COc1ccc(C(O)=CCC(=O)[O-])c2c(C)c(C)oc12.[Na+],23691737.0,2180.0,5
COc1ccc(C(O)=CCC(=O)[O-])c2cc(C)oc12.[Na+],23691740.0,2160.0,5
COc1ccc(C(O)=CCC(=O)[O-])c2ccoc12.[Na+],23691741.0,1230.0,4
COc1ccc(C(OC)C2CCCCC2N2CCCCC2)cc1.Cl,212370.0,92.0,3
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1,103727.0,1000.0,4
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1F,103706.0,1000.0,4
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,4115.0,1855.0,4
COc1ccc(C)cc1,7731.0,1920.0,4
COc1ccc(C)cc1N,8445.0,1450.0,4
COc1ccc(C2(O)c3ccccc3C3=NCCN32)cc1,214398.0,400.0,4
COc1ccc(C2(c3ccc(OC)c(C)c3)NC(=O)NC2=O)cc1,3058198.0,5000.0,5
COc1ccc(C2(c3ccc(OC)c(Cl)c3)NC(=O)NC2=O)cc1,3058197.0,5000.0,5
COc1ccc(C2=Cc3ccccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1,133028.0,5000.0,5
COc1ccc(C2=NCOCS2)cc1,204088.0,900.0,4
COc1ccc(C2COc3ccccc3O2)cc1O,3063082.0,5000.0,5
COc1ccc(C2OCOCC2C)cc1,21890.0,4200.0,5
COc1ccc(C2c3ccc(OC)cc3CCN2c2ccccc2)cc1,3024623.0,1000.0,4
COc1ccc(C=C2C(=O)N=C3c4ccccc4N=CN23)cc1,6446122.0,258.0,3
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,5282230.0,1100.0,4
COc1ccc(C=CC(C)=O)cc1,736889.0,5000.0,5
COc1ccc(C=Nc2ccccc2C(=O)O)cc1,101290.0,500.0,4
COc1ccc(C=O)cc1,31244.0,1510.0,4
COc1ccc(C=O)cc1OC,8419.0,2000.0,4
COc1ccc(CC(=O)O)cc1,7690.0,1550.0,4
COc1ccc(CC(=S)N(C)C)cc1,156403.0,22.0,2
COc1ccc(CC(C)=O)cc1,31231.0,3330.0,5
COc1ccc(CC(C)N(C)C(=O)Cn2nc(-c3ccccc3)ccc2=O)cc1OC,44144581.0,1210.0,4
COc1ccc(CC(C)NCC(O)c2ccc(O)c(CO)c2)cc1,86805.0,1000.0,4
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)C=CC(=O)O,53477580.0,3130.0,5
COc1ccc(CC(N)C(=O)O)cc1C(=O)O,19272.0,5000.0,5
COc1ccc(CC2CNC(=O)N2)cc1OC1CCCC1,3058801.0,600.0,4
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,253602.0,72.0,3
COc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1OC.Cl,22944.0,700.0,4
COc1ccc(CCC(C)=O)cc1,61007.0,5000.0,5
COc1ccc(CCC2=NCCc3cc(OC)c(OC)cc32)cc1OC.Cl,54694.0,900.0,4
COc1ccc(CCN(C(=O)CCCSc2nnnn2C)C2CCCCC2)cc1OC,3062253.0,500.0,4
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,2520.0,163.0,3
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,62969.0,108.0,3
COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC.Cl,42106.0,1803.0,4
COc1ccc(CCN(C)CCc2ccc(OC)c(OC)c2)cc1OC.Cl,56017.0,178.0,3
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2247.0,2560.0,5
COc1ccc(CCNCC(O)COc2ccc(OCC(C)=O)c3c2CCC(=O)N3)cc1OC.O=C(O)C(=O)O,3049545.0,1260.0,4
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC.Cl,39324.0,460.0,4
COc1ccc(CCNCCC(=O)N2CCCSc3ccccc32)cc1OC.O=C(O)C=CC(=O)O,6438134.0,400.0,4
COc1ccc(CCl)cc1OC,81740.0,4700.0,5
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,4992.0,950.0,4
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)C=CC(=O)O,5284451.0,513.0,4
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl,122125.0,307.0,4
COc1ccc(CN2CCN(C(c3ccccc3Cl)C(O)c3ccccc3)CC2)cc1.Cl.Cl,3057377.0,3200.0,5
COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl,83201.0,1700.0,4
COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,60790.0,1500.0,4
COc1ccc(CNc2cc(C(O)CNC(C)(C)C)ccc2O)cc1.Cl,162924.0,1850.0,4
COc1ccc(CO)cc1,7738.0,1200.0,4
COc1ccc(COC(=O)C2=C(CCl)CSC3C(NC(=O)Cc4ccccc4)C(=O)N23)cc1,10874591.0,2500.0,5
COc1ccc(COC(=O)Cc2ccccc2)cc1,7599.0,5000.0,5
COc1ccc(Cc2cnc(N)nc2N)cc1OC,21453.0,3679.0,5
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,4680.0,325.0,4
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,6084.0,68.8,3
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,118984405.0,3910.0,5
COc1ccc(Cl)cc1N=C(NC1CCCCC1)c1cccc(C)c1.Cl,3043206.0,1000.0,4
COc1ccc(Cl)cc1N=C(NC1CCCCC1)c1ccccc1.Cl,3043202.0,625.0,4
COc1ccc(Cl)cc1N=C(NC1CCCCC1)c1ccccc1C.Cl,3043204.0,1000.0,4
COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)c(OC)c1,35380.0,1000.0,4
COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,35378.0,2000.0,4
COc1ccc(N)c(OC)c1,17652.0,464.0,4
COc1ccc(N)cc1,7732.0,1320.0,4
COc1ccc(N)cc1Cl,21441.0,550.0,4
COc1ccc(N)cc1N,11976.0,460.0,4
COc1ccc(N)cc1N.O=S(=O)(O)O,38221.0,4000.0,5
COc1ccc(N)cc1OC,22770.0,681.0,4
COc1ccc(N2CCN(CCCN(C)C)CC2)cc1.Cl.Cl,31058.0,787.0,4
COc1ccc(N=NN(C)C)cc1,81619.0,347.0,4
COc1ccc(NC(=O)CC(C)=O)cc1,21576.0,1700.0,4
COc1ccc(NC(=O)CF)cc1,9515.0,10.0,2
COc1ccc(NC(=O)N(C)C)cc1Cl,29863.0,1600.0,4
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,5330.0,2739.0,5
COc1ccc(Nc2ccc(OC)cc2)cc1,7571.0,2470.0,5
COc1ccc(O)c(C(C)(C)C)c1,8456.0,2910.0,5
COc1ccc(O)c(C(N)=O)c1,119977.0,1900.0,4
COc1ccc(O)cc1,9015.0,1600.0,4
COc1ccc(OC(=O)C=C(C)OP(=O)(OC)OC)cc1,6434816.0,101.0,3
COc1ccc(OC(=O)c2ccccc2OC(N)=O)cc1,3021311.0,2500.0,5
COc1ccc(OC)c(C(O)C(C)NC(C)C)c1,6080.0,2000.0,4
COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,18340.0,68.8,3
COc1ccc(OC)c(C=O)c1,66726.0,3200.0,5
COc1ccc(OC)c(CC(C)N)c1,62787.0,171.0,3
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,54369.0,1168.0,4
COc1ccc(OC)c(NC(=O)CNC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)c1,3062461.0,1470.0,4
COc1ccc(OC)c2[nH]c(C(F)(F)F)nc12,55953.0,60.0,3
COc1ccc(OC)cc1,9016.0,3600.0,5
COc1ccc(OCC(O)CNCCNCC(O)COc2ccc(OC)cc2)cc1.CS(=O)(=O)O.CS(=O)(=O)O,170685.0,3100.0,5
COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1.Cl,171500.0,1473.0,4
COc1ccc(OCCCCN2CCN(CCc3cc(OC)c(OC)c(OC)c3)CC2)c(C2Sc3ccccc3N2C(C)=O)c1.Cl.Cl,3070260.0,1000.0,4
COc1ccc(OCCCCN2CCN(CCc3ccc(OC)c(OC)c3)CC2)c(C2Sc3ccccc3N2C(C)=O)c1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,6448337.0,3000.0,5
COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c(C2Sc3ccccc3N(C)C2=O)c1.O=C(O)C=CC(=O)O,6437846.0,206.0,3
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,26576.0,1000.0,4
COc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1OC,3057105.0,2000.0,4
COc1ccc(S(=O)(=O)Nc2nnc(C(C)(C)C)s2)cc1,198956.0,1150.0,4
COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,234310.0,534.0,4
COc1ccc(SC#N)c([N+](=O)[O-])c1,93325.0,3536.0,5
COc1ccc(SP(=S)(CCl)OC(C)C)cc1,90121.0,108.0,3
COc1ccc([N+](=O)[O-])cc1,7485.0,2300.0,5
COc1ccc([N+](=O)[O-])cc1CNCCBr,43623.0,20.0,2
COc1ccc([N+](=O)[O-])cc1CNCCCl,41915.0,28.0,2
COc1ccc([N+](=O)[O-])cc1CNCCO,43625.0,30.0,2
COc1ccc([N+](=O)[O-])cc1Cl,21027.0,1180.0,4
COc1ccc([N+](=O)[O-])cc1N,7447.0,2250.0,5
COc1ccc2[nH]c(C)c(CC(=O)OCC(=O)O)c2c1,3058721.0,4000.0,5
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,4594.0,2210.0,5
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,896.0,3200.0,5
COc1ccc2c(-c3ccc(OCC(O)CNC(C)C)cc3)c(-c3ccccc3)c(=O)oc2c1,3066713.0,1000.0,4
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,3078.0,40.0,2
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C.Cl,17657.0,14.0,2
COc1ccc2c(=O)c(C)c(C)oc2c1CN(C)C.Cl,37889.0,7.8,2
COc1ccc2c(=O)c(C)c(C)oc2c1CN1CCOCC1,19669.0,44.0,2
COc1ccc2c(=O)c(C)c(C)oc2c1CN1CCOCC1.Cl,45567.0,44.0,2
COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,65687.0,183.0,3
COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34.Cl,215158.0,518.0,4
COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(CCc1ccccc1)N(C)CC2.Cl,170357.0,500.0,4
COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2.O=C(O)C=CC(=O)O,12245896.0,822.0,4
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,5360696.0,116.0,3
COc1ccc2c(c1)CCC(N(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)C)C2.Cl,3053328.0,1540.0,4
COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1.Cl,15805.0,302.0,4
COc1ccc2c(c1)CCN(c1cccc(F)c1)C2c1cccc(F)c1,3024628.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2Cc1ccccc1,18172380.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(Br)cc1,3024620.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(Cl)cc1,3024621.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(F)cc1,3024622.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(O)cc1.Cl,3024625.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,3024637.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCCC2)cc1,3024627.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCc2ccccc2)cc1,3024624.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(Br)c1,3024617.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(C(F)(F)F)c1,3024619.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(Cl)c1,3024618.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(F)c1,13467513.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(F)c1.Cl,13467514.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1,3024611.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1Br,3024612.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1Cl,3024613.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1F,3024732.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1N,3024615.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1OC,3024616.0,1000.0,4
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1[N+](=O)[O-],3024614.0,1000.0,4
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,72287.0,1100.0,4
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,65612.0,1130.0,4
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,18847.0,730.0,4
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,6433365.0,730.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CNC(C)C)cc1,3066717.0,1000.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCN)cc1,3079010.0,1500.0,4
